,tittle,price,link
104,"Apple 2026 MacBook Neo 13â€³ Laptop with A18 Pro chip: Built for AI and Apple Intelligence, Liquid Retina Display, 8GB Unified Memory, 256GB SSD Storage, 1080p FaceTime HD Camera; Silver","â‚¹63,990tk",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3MzIwMDExMTgyNDY4ODc4OjE3ODE2MzUwOTY6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDk4ODU2Njk0NDUzMjo6MDo6&url=%2FApple-2026-MacBook-Laptop-chip%2Fdp%2FB0GR6J183B%2Fref%3Dsxin_13_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.3ad88b5a-5f9e-4f20-adc4-f37f3f50cbec%253Aamzn1.sym.3ad88b5a-5f9e-4f20-adc4-f37f3f50cbec%26crid%3D2XES8RUBB5SBD%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB0GR6J183B%26pd_rd_r%3D21fd9e26-08ec-4743-9417-e67a4863a2d5%26pd_rd_w%3Dxp1di%26pd_rd_wg%3DVQdrT%26pf_rd_p%3D3ad88b5a-5f9e-4f20-adc4-f37f3f50cbec%26pf_rd_r%3DNZBB3EYDQ517QF01KBVV%26qid%3D1781635095%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C294%26sr%3D1-113-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26xpid%3DDlNNJmH6ckBXM%26aref%3DJiPUvHO3Ly%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=JiPUvHO3Ly&sp_cr=ZAZ
105,"Apple 2025 MacBook Air (13-inch, Apple M4 chip with 10-core CPU and 8-core GPU, 16GB Unified Memory, 256GB) - Silver","â‚¹98,990tk",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3MzIwMDExMTgyNDY4ODc4OjE3ODE2MzUwOTY6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDQ5OTQ1MzM0NzczMjo6MTo6&url=%2FApple-MacBook-13-inch-10-core-Unified%2Fdp%2FB0DZDX3JF4%2Fref%3Dsxin_13_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.3ad88b5a-5f9e-4f20-adc4-f37f3f50cbec%253Aamzn1.sym.3ad88b5a-5f9e-4f20-adc4-f37f3f50cbec%26crid%3D2XES8RUBB5SBD%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB0DZDX3JF4%26pd_rd_r%3D21fd9e26-08ec-4743-9417-e67a4863a2d5%26pd_rd_w%3Dxp1di%26pd_rd_wg%3DVQdrT%26pf_rd_p%3D3ad88b5a-5f9e-4f20-adc4-f37f3f50cbec%26pf_rd_r%3DNZBB3EYDQ517QF01KBVV%26qid%3D1781635095%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C294%26sr%3D1-114-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26xpid%3DDlNNJmH6ckBXM%26aref%3D3PwmGseZ5X%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=3PwmGseZ5X&sp_cr=ZAZ
106,"HP Smartchoice OmniBook 5 OLED (Previously Pavilion), Snapdragon X Processor (16GB LPDDR5x, 512GB SSD) 2K, 14''/35.6cm, Win11, M365(1yr)* Office24, Silver, 1.35kg, he0014QU, Next-Gen AI Laptop","â‚¹75,990tk",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3MzIwMDExMTgyNDY4ODc4OjE3ODE2MzUwOTY6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMTA3NzY5NjM1NTUzMjo6Mjo6&url=%2FHP-Previously-Snapdragon-Processor-Light-Weight%2Fdp%2FB0F8P4Y7VF%2Fref%3Dsxin_13_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.3ad88b5a-5f9e-4f20-adc4-f37f3f50cbec%253Aamzn1.sym.3ad88b5a-5f9e-4f20-adc4-f37f3f50cbec%26crid%3D2XES8RUBB5SBD%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB0F8P4Y7VF%26pd_rd_r%3D21fd9e26-08ec-4743-9417-e67a4863a2d5%26pd_rd_w%3Dxp1di%26pd_rd_wg%3DVQdrT%26pf_rd_p%3D3ad88b5a-5f9e-4f20-adc4-f37f3f50cbec%26pf_rd_r%3DNZBB3EYDQ517QF01KBVV%26qid%3D1781635095%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C294%26sr%3D1-115-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26xpid%3DDlNNJmH6ckBXM%26aref%3D5PpUNM42iT%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=5PpUNM42iT&sp_cr=ZAZ
107,"ASUS Zenbook 14, Smartchoice, Intel Core Ultra 5 Series 2,16GB RAM,1TB SSD,3K OLED 14"", Touchscreen, Win 11, Office Home 2024,Blue, 1.28kg, UX3405CA-PZ162WS, Intel iGPU, M365 Basic (1Year)* Laptop","â‚¹1,14,990tk",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3MzIwMDExMTgyNDY4ODc4OjE3ODE2MzUwOTY6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMTE1MjM5NTk1MDIzMjo6Mzo6&url=%2FASUS-Zenbook-screen-Windows-UX3405CA-PZ162WS%2Fdp%2FB0DSHTHR67%2Fref%3Dsxin_13_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.3ad88b5a-5f9e-4f20-adc4-f37f3f50cbec%253Aamzn1.sym.3ad88b5a-5f9e-4f20-adc4-f37f3f50cbec%26crid%3D2XES8RUBB5SBD%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB0DSHTHR67%26pd_rd_r%3D21fd9e26-08ec-4743-9417-e67a4863a2d5%26pd_rd_w%3Dxp1di%26pd_rd_wg%3DVQdrT%26pf_rd_p%3D3ad88b5a-5f9e-4f20-adc4-f37f3f50cbec%26pf_rd_r%3DNZBB3EYDQ517QF01KBVV%26qid%3D1781635095%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C294%26sr%3D1-116-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26xpid%3DDlNNJmH6ckBXM%26aref%3DD4e1aFHjWS%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=D4e1aFHjWS&sp_cr=ZAZ
108,"Dell G15, 13th Gen Intel Core i5-13450HX Processor, NVIDIA RTX 3050-6GB, (16GB RAM 1TB SSD) FHD 15.6""/39.62 cm, Orange Backlit Keyboard, Win 11, MS Office'24, Dark Shadow Grey, 2.65Kg Gaming Laptop","â‚¹79,490tk",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3MzIwMDExMTgyNDY4ODc4OjE3ODE2MzUwOTY6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDg0MzA1MTM4NDkzMjo6NDo6&url=%2FDell-Smartchoice-G15-5530-Gaming-i5-13450HX%2Fdp%2FB0CRKXDX83%2Fref%3Dsxin_13_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.3ad88b5a-5f9e-4f20-adc4-f37f3f50cbec%253Aamzn1.sym.3ad88b5a-5f9e-4f20-adc4-f37f3f50cbec%26crid%3D2XES8RUBB5SBD%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB0CRKXDX83%26pd_rd_r%3D21fd9e26-08ec-4743-9417-e67a4863a2d5%26pd_rd_w%3Dxp1di%26pd_rd_wg%3DVQdrT%26pf_rd_p%3D3ad88b5a-5f9e-4f20-adc4-f37f3f50cbec%26pf_rd_r%3DNZBB3EYDQ517QF01KBVV%26qid%3D1781635095%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C294%26sr%3D1-117-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26xpid%3DDlNNJmH6ckBXM%26aref%3DQaSJlpyapa%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=QaSJlpyapa&sp_cr=ZAZ
109,"Samsung Galaxy Book2 (Graphite, 16GB RAM, 1TB SSD) | 14"" Full HD Screen | Intel Core i5-12th Gen Processor | Windows 11 Pro | MS Office 2021, Business Laptop","â‚¹99,500tk",https://amazon.in//Samsung-Business-Display-i5-1240P-Processor/dp/B0B5GB1XZ6/ref=sr_1_118?crid=2XES8RUBB5SBD&dib=eyJ2IjoiMSJ9.cM4qtTyS-dJsmseMe2J-BrqCrW7c2YSLTSXcDQQOIeMF7s8l-RnbDt0xQassuO5FILqdEUK4wbbWDaj9-_1qESZuaHgin7O9QjwGpPmOvbgZc0JOhOXsAOJ6ztmKbZSQksOC0wR51Y9Yvf-UbJTD12ASpunVtdpybXiyEgoMSe1SJ92KnYTyiibnj7so1RRoG6ma-0XiHaJv_ppvaScYOVqTm-_V6uGJYE54lBxAw6E.7MwFrT9QOZ3MTxo4kS7hK3CAsSEnSyJOmboT0sZSQ-0&dib_tag=se&keywords=laptop&qid=1781635095&sprefix=laptop%2Caps%2C294&xpid=DlNNJmH6ckBXM
110,"Acer Smartchoice Aspire One, Intel Core Celeron N4500, Office 2024 + M365 Basic, 12GB LPDDR4X / 256GB SSD, 14.0""/35.56cm TN HD Display, Win 11 Home, Pure Silver, 1.3KG, A114-45, Thin and Light Laptop","â‚¹35,990tk",https://amazon.in//Acer-Smartchoice-Celeron-LPDDR4X-A114-45/dp/B0GW8KXZMF/ref=sr_1_3?crid=2XES8RUBB5SBD&dib=eyJ2IjoiMSJ9.aIMyFFGZnd7L19zli6CMZ4d2KVhntpavR9iMXZjc8vXzB7iPMokMisrlAL1Y-EkOR5SXNbVZ66jG1kFn3uiSI-k_iko6auz5VdodeqAs1M6OVjhfnAcLJMdHINbXC4fU2rjSDv7hbEcjF63ht-zjmiUSer0FJ9tuSsAk0ybuFVpYJiukEWgWLnrGbyT1CX5aztrUznI-zejh9fCx7blJ2XCiffNocsBSuxwQOMYYQLg.t7XOylRhsZMFFCSoas1uxt8qzMqNfeuszFjCCi781Ag&dib_tag=se&keywords=laptop&qid=1781635077&sprefix=laptop%2Caps%2C294&sr=8-3&xpid=DlNNJmH6ckBXM
111,"HP 15, AMD Ryzen 3 7320U (8GB LPDDR5, 512GB SSD) FHD, Anti-Glare, Micro-Edge, 15.6""/39.6cm, Win 11, Office 21, Silver, 1.59kg, fc0154AU, AMD Radeon Graphics, 1080p FHD Camera Laptop","â‚¹44,500tk",https://amazon.in//HP-Laptop-15-6-inch-Graphics-fc0154AU/dp/B0D3HG5CMG/ref=sr_1_16?crid=2XES8RUBB5SBD&dib=eyJ2IjoiMSJ9.aIMyFFGZnd7L19zli6CMZ4d2KVhntpavR9iMXZjc8vXzB7iPMokMisrlAL1Y-EkOR5SXNbVZ66jG1kFn3uiSI-k_iko6auz5VdodeqAs1M6OVjhfnAcLJMdHINbXC4fU2rjSDv7hbEcjF63ht-zjmiUSer0FJ9tuSsAk0ybuFVpYJiukEWgWLnrGbyT1CX5aztrUznI-zejh9fCx7blJ2XCiffNocsBSuxwQOMYYQLg.t7XOylRhsZMFFCSoas1uxt8qzMqNfeuszFjCCi781Ag&dib_tag=se&keywords=laptop&qid=1781635077&sprefix=laptop%2Caps%2C294&sr=8-16&xpid=DlNNJmH6ckBXM
112,"HP 15 (2026) Business Laptop â€“ Intel Core 7 150U, 16GB RAM, 512GB SSD, 15.6"" FHD Display, Intel Iris Xe Graphics, Windows 11 Pro, Backlit Keyboard + Fingerprint, Silver, 1.5kg","â‚¹85,365tk",https://amazon.in//HP-15-Business-Laptop-Fingerprint/dp/B0H26TLMC6/ref=sr_1_119?crid=2XES8RUBB5SBD&dib=eyJ2IjoiMSJ9.cM4qtTyS-dJsmseMe2J-BrqCrW7c2YSLTSXcDQQOIeMF7s8l-RnbDt0xQassuO5FILqdEUK4wbbWDaj9-_1qESZuaHgin7O9QjwGpPmOvbgZc0JOhOXsAOJ6ztmKbZSQksOC0wR51Y9Yvf-UbJTD12ASpunVtdpybXiyEgoMSe1SJ92KnYTyiibnj7so1RRoG6ma-0XiHaJv_ppvaScYOVqTm-_V6uGJYE54lBxAw6E.7MwFrT9QOZ3MTxo4kS7hK3CAsSEnSyJOmboT0sZSQ-0&dib_tag=se&keywords=laptop&qid=1781635095&sprefix=laptop%2Caps%2C294&xpid=DlNNJmH6ckBXM
113,"Dell Inspiron 3535, AMD Ryzen 3-7320U, 8GB RAM, 512GB SSD, FHD 15.6""/39.62cm, Windows 11, MS Office 2021, Silver, 1.67Kg, WVA AG 120Hz, McAfee 15 Month Laptop","â‚¹45,115.22tk",https://amazon.in//Dell-Inspiron-3535-Processor-Light-1-67kg/dp/B0CJK21N6B/ref=sr_1_120?crid=2XES8RUBB5SBD&dib=eyJ2IjoiMSJ9.cM4qtTyS-dJsmseMe2J-BrqCrW7c2YSLTSXcDQQOIeMF7s8l-RnbDt0xQassuO5FILqdEUK4wbbWDaj9-_1qESZuaHgin7O9QjwGpPmOvbgZc0JOhOXsAOJ6ztmKbZSQksOC0wR51Y9Yvf-UbJTD12ASpunVtdpybXiyEgoMSe1SJ92KnYTyiibnj7so1RRoG6ma-0XiHaJv_ppvaScYOVqTm-_V6uGJYE54lBxAw6E.7MwFrT9QOZ3MTxo4kS7hK3CAsSEnSyJOmboT0sZSQ-0&dib_tag=se&keywords=laptop&qid=1781635095&sprefix=laptop%2Caps%2C294&xpid=DlNNJmH6ckBXM
114,"ASUS Vivobook 15 (2025), 13th Gen,Intel Core i3-1315U, 8GB RAM, 512GB SSD, FHD, 15.6"", 39.6 cm, Windows 11 Home,M365 Basic(1 Year)* Office 2024,Cool Silver,1.7 Kg, X1504VA-D5321WS, Thin & Light Laptop","â‚¹49,990tk",https://amazon.in//ASUS-Vivobook-i3-1315U-Windows-X1504VA-D5321WS/dp/B0G92LZJD3/ref=sr_1_121?crid=2XES8RUBB5SBD&dib=eyJ2IjoiMSJ9.cM4qtTyS-dJsmseMe2J-BrqCrW7c2YSLTSXcDQQOIeMF7s8l-RnbDt0xQassuO5FILqdEUK4wbbWDaj9-_1qESZuaHgin7O9QjwGpPmOvbgZc0JOhOXsAOJ6ztmKbZSQksOC0wR51Y9Yvf-UbJTD12ASpunVtdpybXiyEgoMSe1SJ92KnYTyiibnj7so1RRoG6ma-0XiHaJv_ppvaScYOVqTm-_V6uGJYE54lBxAw6E.7MwFrT9QOZ3MTxo4kS7hK3CAsSEnSyJOmboT0sZSQ-0&dib_tag=se&keywords=laptop&qid=1781635095&sprefix=laptop%2Caps%2C294&xpid=DlNNJmH6ckBXM
115,"Apple 2026 MacBook Air 15â€³ Laptop with M5 chip: AI and Apple Intelligence, 38.91 cm (15.3â€³) Liquid Retina Display, 24GB Unified Memory, 1TB SSD Storage, 12MP Center Stage Camera, Touch ID; Silver","â‚¹1,84,900tk",https://amazon.in//sspa/click?ie=UTF8&spc=MToyMjIxOTA1ODE1NzE0NTQwOjE3ODE2MzUwOTU6c3BfbXRmOjMwMTEzNTM2NzAyMDUzMjo6MDo6&url=%2FApple-2026-MacBook-Laptop-chip%2Fdp%2FB0GR1C4G1T%2Fref%3Dsr_1_123_sspa%3Fcrid%3D2XES8RUBB5SBD%26dib%3DeyJ2IjoiMSJ9.cM4qtTyS-dJsmseMe2J-BrqCrW7c2YSLTSXcDQQOIeMF7s8l-RnbDt0xQassuO5FILqdEUK4wbbWDaj9-_1qESZuaHgin7O9QjwGpPmOvbgZc0JOhOXsAOJ6ztmKbZSQksOC0wR51Y9Yvf-UbJTD12ASpunVtdpybXiyEgoMSe1SJ92KnYTyiibnj7so1RRoG6ma-0XiHaJv_ppvaScYOVqTm-_V6uGJYE54lBxAw6E.7MwFrT9QOZ3MTxo4kS7hK3CAsSEnSyJOmboT0sZSQ-0%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1781635095%26sprefix%3Dlaptop%252Caps%252C294%26xpid%3DDlNNJmH6ckBXM%26aref%3D3jDVPjUG4w%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=3jDVPjUG4w&sp_cr=ZAZ
116,"Apple 2026 MacBook Air 13â€³ laptop with M5 chip: AI and Apple Intelligence, 34.46 cm (13.6â€³) Liquid Retina Display, 16GB Unified Memory, 512GB SSD Storage, 12MP Center Stage Camera, Touch ID; Starlight","â‚¹1,11,500tk",https://amazon.in//sspa/click?ie=UTF8&spc=MToyMjIxOTA1ODE1NzE0NTQwOjE3ODE2MzUwOTU6c3BfbXRmOjMwMDk4ODU2Njk0NjQzMjo6MDo6&url=%2FApple-2026-MacBook-laptop-chip%2Fdp%2FB0GR1G3C3X%2Fref%3Dsr_1_124_sspa%3Fcrid%3D2XES8RUBB5SBD%26dib%3DeyJ2IjoiMSJ9.cM4qtTyS-dJsmseMe2J-BrqCrW7c2YSLTSXcDQQOIeMF7s8l-RnbDt0xQassuO5FILqdEUK4wbbWDaj9-_1qESZuaHgin7O9QjwGpPmOvbgZc0JOhOXsAOJ6ztmKbZSQksOC0wR51Y9Yvf-UbJTD12ASpunVtdpybXiyEgoMSe1SJ92KnYTyiibnj7so1RRoG6ma-0XiHaJv_ppvaScYOVqTm-_V6uGJYE54lBxAw6E.7MwFrT9QOZ3MTxo4kS7hK3CAsSEnSyJOmboT0sZSQ-0%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1781635095%26sprefix%3Dlaptop%252Caps%252C294%26xpid%3DDlNNJmH6ckBXM%26aref%3DnCJRtQ7Y2Q%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=nCJRtQ7Y2Q&sp_cr=ZAZ
117,"HP Victus, Intel Core i5-14450HX 14th Gen, 6GB RTX 4050, 24GB DDR5(Upgradeable) 512GB SSD, FHD, 144Hz, 300 nits, 15.6''/39.6cm, Win11, M365* Office24, Mica Silver, 2.29kg, fa2382tx, RGB Gaming Laptop","â‚¹1,02,990tk",https://amazon.in//HP-i5-14450HX-Upgradeable-Office24-fa2382tx/dp/B0G3VG6GQ9/ref=sr_1_125?crid=2XES8RUBB5SBD&dib=eyJ2IjoiMSJ9.cM4qtTyS-dJsmseMe2J-BrqCrW7c2YSLTSXcDQQOIeMF7s8l-RnbDt0xQassuO5FILqdEUK4wbbWDaj9-_1qESZuaHgin7O9QjwGpPmOvbgZc0JOhOXsAOJ6ztmKbZSQksOC0wR51Y9Yvf-UbJTD12ASpunVtdpybXiyEgoMSe1SJ92KnYTyiibnj7so1RRoG6ma-0XiHaJv_ppvaScYOVqTm-_V6uGJYE54lBxAw6E.7MwFrT9QOZ3MTxo4kS7hK3CAsSEnSyJOmboT0sZSQ-0&dib_tag=se&keywords=laptop&qid=1781635095&sprefix=laptop%2Caps%2C294&xpid=DlNNJmH6ckBXM
118,"acer Predator Helios 16 AI, Intel Core Ultra 9 Processor,RTX 5090-24 GB GDDR7,32 GB/1 TB, WQXGA OLED, 16.0""/40.64 cm, 240Hz, Win 11 Home, Abyssal Black, 2.65 kg, PH16-73, RGB KB, Gaming Laptop","â‚¹4,48,999tk",https://amazon.in//acer-Predator-Processor-5090-24-PH16-73/dp/B0FGQH3QRV/ref=sr_1_126?crid=2XES8RUBB5SBD&dib=eyJ2IjoiMSJ9.cM4qtTyS-dJsmseMe2J-BrqCrW7c2YSLTSXcDQQOIeMF7s8l-RnbDt0xQassuO5FILqdEUK4wbbWDaj9-_1qESZuaHgin7O9QjwGpPmOvbgZc0JOhOXsAOJ6ztmKbZSQksOC0wR51Y9Yvf-UbJTD12ASpunVtdpybXiyEgoMSe1SJ92KnYTyiibnj7so1RRoG6ma-0XiHaJv_ppvaScYOVqTm-_V6uGJYE54lBxAw6E.7MwFrT9QOZ3MTxo4kS7hK3CAsSEnSyJOmboT0sZSQ-0&dib_tag=se&keywords=laptop&qid=1781635095&sprefix=laptop%2Caps%2C294&xpid=DlNNJmH6ckBXM
119,"Apple 2026 MacBook Pro Laptop with M5 Max chip with 18â€‘core CPU and 40â€‘core GPU: Built for AI, 41.05 cm (16.2â€³) Liquid Retina XDR Display, 48GB Unified Memory, 2TB SSD Storage; Space Black","â‚¹4,99,900tk",https://amazon.in//Apple-MacBook-Laptop-18%E2%80%91core-40%E2%80%91core/dp/B0GR1LB81D/ref=sr_1_127?crid=2XES8RUBB5SBD&dib=eyJ2IjoiMSJ9.cM4qtTyS-dJsmseMe2J-BrqCrW7c2YSLTSXcDQQOIeMF7s8l-RnbDt0xQassuO5FILqdEUK4wbbWDaj9-_1qESZuaHgin7O9QjwGpPmOvbgZc0JOhOXsAOJ6ztmKbZSQksOC0wR51Y9Yvf-UbJTD12ASpunVtdpybXiyEgoMSe1SJ92KnYTyiibnj7so1RRoG6ma-0XiHaJv_ppvaScYOVqTm-_V6uGJYE54lBxAw6E.7MwFrT9QOZ3MTxo4kS7hK3CAsSEnSyJOmboT0sZSQ-0&dib_tag=se&keywords=laptop&qid=1781635095&sprefix=laptop%2Caps%2C294&xpid=DlNNJmH6ckBXM
120,"Lenovo Thinkpad P16s Intel Core Ultra 7 155H 16""(40.64 cm) WUXGA IPS 300Nits, AI Ready Thin and Light Workstation (32GB/1TB SSD/Win11 Pro/Backlit/NVIDIA RTX 4GB/Black/3Y Premier/1.82Kg), 21KSS0AK00","â‚¹2,25,000tk",https://amazon.in//Lenovo-Thinkpad-300Nits-Workstation-21KSS0AK00/dp/B0DVGY3N7M/ref=sr_1_128?crid=2XES8RUBB5SBD&dib=eyJ2IjoiMSJ9.cM4qtTyS-dJsmseMe2J-BrqCrW7c2YSLTSXcDQQOIeMF7s8l-RnbDt0xQassuO5FILqdEUK4wbbWDaj9-_1qESZuaHgin7O9QjwGpPmOvbgZc0JOhOXsAOJ6ztmKbZSQksOC0wR51Y9Yvf-UbJTD12ASpunVtdpybXiyEgoMSe1SJ92KnYTyiibnj7so1RRoG6ma-0XiHaJv_ppvaScYOVqTm-_V6uGJYE54lBxAw6E.7MwFrT9QOZ3MTxo4kS7hK3CAsSEnSyJOmboT0sZSQ-0&dib_tag=se&keywords=laptop&qid=1781635095&sprefix=laptop%2Caps%2C294&xpid=DlNNJmH6ckBXM
121,"HP Business Laptop (2026) AMD Ryzen 5 7535U 8GB DDR5 RAM, 512GB SSD, AMD Radeon Graphics, Windows 11 Pro, 15.6"" HD Display, Thin & Light, Turbo Silver, 1.45 kg","â‚¹46,900tk",https://amazon.in//HP-Business-Graphics-Windows-Display/dp/B0GRJ3NMZ2/ref=sr_1_17?crid=2XES8RUBB5SBD&dib=eyJ2IjoiMSJ9.aIMyFFGZnd7L19zli6CMZ4d2KVhntpavR9iMXZjc8vXzB7iPMokMisrlAL1Y-EkOR5SXNbVZ66jG1kFn3uiSI-k_iko6auz5VdodeqAs1M6OVjhfnAcLJMdHINbXC4fU2rjSDv7hbEcjF63ht-zjmiUSer0FJ9tuSsAk0ybuFVpYJiukEWgWLnrGbyT1CX5aztrUznI-zejh9fCx7blJ2XCiffNocsBSuxwQOMYYQLg.t7XOylRhsZMFFCSoas1uxt8qzMqNfeuszFjCCi781Ag&dib_tag=se&keywords=laptop&qid=1781635077&sprefix=laptop%2Caps%2C294&sr=8-17&xpid=DlNNJmH6ckBXM
122,"ASUS Zenbook 14 (2026),Smartchoice,Intel Core Ultra 7 255H,32GB RAM,1TB SSD,OLED,Touchscreen,14""(35.5 cm),Win 11,M365 Basic(1Y)* Office 24,Ponder Blue,1.28 Kg,UX3405CA-QL1015WS,Thin & Light Laptop","â‚¹1,19,990tk",https://amazon.in//ASUS-Zenbook-Smartchoice-Touchscreen-UX3405CA-QL1015WS/dp/B0GRHLVXDD/ref=sr_1_129?crid=2XES8RUBB5SBD&dib=eyJ2IjoiMSJ9.cM4qtTyS-dJsmseMe2J-BrqCrW7c2YSLTSXcDQQOIeMF7s8l-RnbDt0xQassuO5FILqdEUK4wbbWDaj9-_1qESZuaHgin7O9QjwGpPmOvbgZc0JOhOXsAOJ6ztmKbZSQksOC0wR51Y9Yvf-UbJTD12ASpunVtdpybXiyEgoMSe1SJ92KnYTyiibnj7so1RRoG6ma-0XiHaJv_ppvaScYOVqTm-_V6uGJYE54lBxAw6E.7MwFrT9QOZ3MTxo4kS7hK3CAsSEnSyJOmboT0sZSQ-0&dib_tag=se&keywords=laptop&qid=1781635095&sprefix=laptop%2Caps%2C294&xpid=DlNNJmH6ckBXM
123,"HP 15, Intel Core Ultra 5 125H (24GB DDR5, 1TB SSD) Anti-Glare, Micro-Edge, FHD, 15''/39.6cm, Win11, M365* Office24, Silver, 1.65kg, FD1458TU, FHD Camera, Backlit Laptop","â‚¹85,990tk",https://amazon.in//HP-Anti-Glare-Micro-Edge-Office24-FD1458TU/dp/B0GWQHQB4T/ref=sr_1_131?crid=2XES8RUBB5SBD&dib=eyJ2IjoiMSJ9.cM4qtTyS-dJsmseMe2J-BrqCrW7c2YSLTSXcDQQOIeMF7s8l-RnbDt0xQassuO5FILqdEUK4wbbWDaj9-_1qESZuaHgin7O9QjwGpPmOvbgZc0JOhOXsAOJ6ztmKbZSQksOC0wR51Y9Yvf-UbJTD12ASpunVtdpybXiyEgoMSe1SJ92KnYTyiibnj7so1RRoG6ma-0XiHaJv_ppvaScYOVqTm-_V6uGJYE54lBxAw6E.7MwFrT9QOZ3MTxo4kS7hK3CAsSEnSyJOmboT0sZSQ-0&dib_tag=se&keywords=laptop&qid=1781635095&sprefix=laptop%2Caps%2C294&xpid=DlNNJmH6ckBXM
124,"acer Predator Helios 16 Gaming Laptop 14th Gen Intel Core i9 Processor (Windows 11 Home/16 GB/1 TB SSD/NVIDIA GeForce RTX 4070) PH16-72 with 40.64 cm (16"") WQXGA Display","â‚¹1,99,890tk",https://amazon.in//Acer-Predator-Processor-Windows-PH16-72/dp/B0CXPXT4XD/ref=sr_1_132?crid=2XES8RUBB5SBD&dib=eyJ2IjoiMSJ9.cM4qtTyS-dJsmseMe2J-BrqCrW7c2YSLTSXcDQQOIeMF7s8l-RnbDt0xQassuO5FILqdEUK4wbbWDaj9-_1qESZuaHgin7O9QjwGpPmOvbgZc0JOhOXsAOJ6ztmKbZSQksOC0wR51Y9Yvf-UbJTD12ASpunVtdpybXiyEgoMSe1SJ92KnYTyiibnj7so1RRoG6ma-0XiHaJv_ppvaScYOVqTm-_V6uGJYE54lBxAw6E.7MwFrT9QOZ3MTxo4kS7hK3CAsSEnSyJOmboT0sZSQ-0&dib_tag=se&keywords=laptop&qid=1781635095&sprefix=laptop%2Caps%2C294&xpid=DlNNJmH6ckBXM
